timestamp,price_usd,ma_6,volatility_12
2025-05-16 09:31:59,103022,103020.66666666667,1.564279334557337
2025-05-16 09:32:09,102962,103011.0,17.04783822130041
2025-05-16 09:32:19,102962,103001.33333333333,22.89683715401084
2025-05-16 09:32:29,102962,102991.66666666667,26.52086085988732
2025-05-16 09:32:39,102962,102982.0,28.773277798962486
2025-05-16 09:32:49,102962,102972.0,29.965004843943937
2025-05-16 09:34:00,102953,102960.5,31.526203629663463
2025-05-16 09:34:10,102951,102958.66666666667,31.96257281188678
2025-05-16 09:34:20,102951,102956.83333333333,31.259786348836627
2025-05-16 09:34:30,102951,102955.0,29.33608802751887
2025-05-16 09:34:41,102951,102953.16666666667,25.921063159240784
2025-05-16 09:35:51,102944,102950.16666666667,20.17855898174715
2025-05-16 09:36:01,102944,102948.66666666667,7.089792075407553
2025-05-16 09:36:11,102947,102948.0,6.984832062805059
2025-05-16 09:36:22,102947,102947.33333333333,6.6258218591781715
2025-05-16 09:36:32,102947,102946.66666666667,5.9670814276705695
2025-05-16 09:36:42,102947,102946.0,4.888917601090537
2025-05-16 09:37:52,102936,102944.66666666667,4.640892042187362
2025-05-16 09:38:03,102936,102943.33333333333,5.325752202591016
2025-05-16 09:38:13,102933,102941.0,6.244998011224765
2025-05-16 09:38:23,102933,102938.66666666667,6.687845160281644
2025-05-16 09:38:33,102933,102936.33333333333,6.748737267556583
2025-05-16 09:38:43,102933,102934.0,6.438520452404927
2025-05-16 09:39:54,102930,102933.0,6.899714542493863
2025-05-16 09:40:04,102930,102932.0,7.126561509597523
2025-05-16 09:40:14,102924,102930.5,7.4726775157034036
2025-05-16 09:40:24,102924,102929.0,7.271780252604523
2025-05-16 09:40:34,102924,102927.5,6.4731379805680955
2025-05-16 09:40:44,102924,102926.0,4.7863442284912505
2025-05-16 09:41:55,102907,102922.16666666667,7.833010964582205
2025-05-16 09:42:05,102907,102918.33333333333,9.330627322238271
2025-05-16 09:42:15,102903,102914.83333333333,10.92397974640916
2025-05-16 09:42:25,102903,102911.33333333333,11.746050278160395
2025-05-16 09:42:35,102903,102907.83333333333,11.956993649651492
2025-05-16 09:42:46,102903,102904.33333333333,11.590225774427196
2025-05-16 09:43:56,102902,102903.5,11.14232988746476
2025-05-16 09:44:06,102902,102902.66666666667,10.104004615062514
2025-05-16 09:44:16,102887,102900.0,11.196252086180406
2025-05-16 09:44:27,102887,102897.33333333333,11.308350368241474
2025-05-16 09:44:37,102887,102894.66666666667,10.471823675082984
2025-05-16 09:44:47,102887,102892.0,8.408149015726552
2025-05-16 09:45:57,102890,102890.0,8.21445511895265
2025-05-16 09:46:08,102890,102888.0,7.738138539281577
2025-05-16 09:46:18,102900,102890.16666666667,7.51311984939343
2025-05-16 09:46:28,102900,102892.33333333333,7.27178025336453
2025-05-16 09:46:38,102900,102894.5,7.012434855221789
2025-05-16 09:46:48,102900,102896.66666666667,6.733003305203004
2025-05-16 09:47:59,102897,102897.83333333333,6.359793225538125
2025-05-16 09:48:09,102897,102899.0,5.931426334072799
2025-05-16 09:48:19,102896,102898.33333333333,5.594234060173647
2025-05-16 09:48:29,102896,102897.66666666667,5.1168172095749025
2025-05-16 09:48:39,102896,102897.0,4.454313557118324
2025-05-16 09:48:49,102896,102896.33333333333,3.503245273567729
2025-05-16 09:50:00,102856,102889.5,12.197863704866556
2025-05-16 09:50:10,102856,102882.66666666667,16.364225583971002
2025-05-16 09:50:20,102856,102876.0,18.86234023030646
2025-05-16 09:50:30,102845,102867.5,21.89835333911624
2025-05-16 09:50:41,102845,102859.0,23.610475336857796
2025-05-16 09:51:51,102816,102845.66666666667,28.45091467130275
2025-05-16 09:52:01,102833,102841.83333333333,29.124601704102194
2025-05-16 09:52:12,102833,102838.0,28.722285722949135
2025-05-16 09:52:22,102833,102834.16666666667,27.3344881533578
2025-05-16 09:52:32,102797,102826.16666666667,28.76498292381271
2025-05-16 09:52:42,102816,102821.33333333333,25.40877920699843
2025-05-16 09:53:53,102799,102818.5,21.094843550677044
2025-05-16 09:54:03,102797,102812.5,21.874989181733614
2025-05-16 09:54:13,102797,102806.5,21.4311794993181
2025-05-16 09:54:23,102799,102800.83333333333,19.500582746677416
2025-05-16 09:54:33,102799,102801.16666666667,18.072245593559074
2025-05-16 09:54:43,102799,102798.33333333333,15.520270231770136
2025-05-16 09:55:54,102794,102797.5,16.01703639048521
2025-05-16 09:56:04,102794,102797.0,14.353491821223017
2025-05-16 09:56:14,102794,102796.5,11.508889852815773
2025-05-16 09:56:24,102794,102795.66666666667,5.986727760731804
2025-05-16 09:56:34,102798,102795.5,5.97469412498784
2025-05-16 09:56:44,102798,102795.33333333333,2.208797878769857
2025-05-16 09:57:55,102804,102797.0,2.9886147915396792
2025-05-16 09:58:05,102803,102798.5,3.4145411257425553
2025-05-16 09:58:15,102803,102800.0,3.7203372536786916
2025-05-16 09:58:25,102804,102801.66666666667,4.07505347157407
2025-05-16 09:58:35,102803,102802.5,4.26401434939928
2025-05-16 09:58:45,102803,102803.33333333333,4.417595692811539
2025-05-16 09:59:56,102815,102805.16666666667,5.9917873244242426
2025-05-16 10:00:06,102815,102807.16666666667,6.753225954705013
2025-05-16 10:00:16,102815,102809.16666666667,6.973434452811491
2025-05-16 10:00:26,102805,102809.33333333333,6.127434596479418
2025-05-16 10:00:37,102815,102811.33333333333,6.200562062054511
2025-05-16 10:00:47,102815,102813.33333333333,5.913518170927606
2025-05-16 10:01:57,102824,102814.83333333333,7.248824369053651
2025-05-16 10:02:07,102824,102816.33333333333,7.910005183679727
2025-05-16 10:02:18,102824,102817.83333333333,8.118441420400883
2025-05-16 10:02:28,102824,102821.0,8.043442663690968
2025-05-16 10:02:38,102834,102824.16666666667,8.729521501276025
2025-05-16 10:02:48,102834,102827.33333333333,8.552865913705
2025-05-16 10:03:59,102840,102830.0,10.049498715281251
2025-05-16 10:04:09,102840,102832.66666666667,10.925366655144177
2025-05-16 10:04:19,102852,102837.33333333333,13.02067121822272
2025-05-16 10:04:29,102840,102840.0,11.309690141366936
2025-05-16 10:04:39,102852,102843.0,11.735403578647018
2025-05-16 10:04:49,102852,102846.0,11.260012387702929
2025-05-16 10:06:00,102868,102850.66666666667,13.6670362174985
2025-05-16 10:06:10,102868,102855.33333333333,14.746340075973949
2025-05-16 10:06:20,102911,102865.16666666667,23.06167620254494
2025-05-16 10:06:30,102868,102869.83333333333,21.798491750659025
2025-05-16 10:06:40,102911,102879.66666666667,26.00815723195585
2025-05-16 10:07:51,102919,102890.83333333333,29.258901782357498
