timestamp,price,norm_price
2025-04-29 14:04:58.101,94844.97712552836,-0.296103533256317
2025-04-29 15:09:44.671,95008.0858721801,-0.26798169861031756
2025-04-29 16:04:22.446,94884.37969661214,-0.2893100742212147
2025-04-29 17:04:37.831,95126.89727545314,-0.24749723836222776
2025-04-29 18:01:14.419,95246.67705322705,-0.2268458191487374
2025-04-29 19:03:27.598,95432.6412390394,-0.1947834424163689
2025-04-29 20:00:41.912,95352.38806277467,-0.2086200183147264
2025-04-29 21:04:57.772,94869.96433327574,-0.2917954496068394
2025-04-29 22:02:36.643,94734.09131013733,-0.3152215304761173
2025-04-29 23:06:44.527,94172.7308096848,-0.41200657416373154
2025-04-30 00:04:51.368,94274.73761715383,-0.39441942061558216
2025-04-30 01:04:49.115,94516.29757229747,-0.35277169015911497
2025-04-30 02:09:25.292,94518.40205174654,-0.3524088535590085
2025-04-30 03:09:22.839,94648.3447693538,-0.3300052259607574
2025-04-30 04:00:40.885,95025.12104407264,-0.26504463792557725
2025-04-30 05:04:36.956,95035.54414534067,-0.2632475747001224
2025-04-30 06:06:29.945,94946.4723594617,-0.2786045809032318
2025-04-30 07:19:28.119,94835.45943330207,-0.2977444934898643
2025-04-30 08:04:44.227,94613.33654937492,-0.3360410480347204
2025-04-30 09:09:14.860,94750.99713603835,-0.3123067705364949
2025-04-30 10:07:30.402,94918.12565036309,-0.28349188144592635
2025-04-30 11:06:02.959,94977.78012458209,-0.2732067600510413
2025-04-30 12:06:42.415,95184.3208761479,-0.23759674536804257
2025-04-30 13:10:00.008,94554.20540577683,-0.34623594117705264
2025-04-30 14:09:36.746,93438.4113920031,-0.5386117358444956
2025-04-30 15:02:25.834,93852.9834130323,-0.46713472395173034
2025-04-30 16:09:31.882,93960.92369309088,-0.4485245710950519
2025-04-30 17:17:26.505,93852.7884446117,-0.4671683387626953
2025-04-30 18:09:37.689,94160.41262165838,-0.41413037226731714
2025-04-30 19:07:16.214,94112.51913791492,-0.42238776286164387
2025-04-30 20:09:53.976,94243.79947751077,-0.39975351375992363
2025-04-30 21:11:53.463,94635.11580314163,-0.33228605275878703
2025-04-30 22:21:51.758,94558.76592370817,-0.34544965513293785
2025-04-30 23:18:01.486,94239.62198019015,-0.4004737626202462
2025-05-01 00:14:59.869,94286.27798563991,-0.3924297275980008
2025-05-01 01:14:58.749,94504.1218590692,-0.35487092395945463
2025-05-01 02:16:56.011,94747.50335326188,-0.31290913910069335
2025-05-01 03:17:20.198,94863.80495374925,-0.29285739788442505
2025-05-01 04:09:59.632,94810.38565218869,-0.302067503389056
2025-05-01 05:09:48.776,94868.17338025161,-0.29210423062464025
2025-05-01 06:07:19.626,95122.89587391756,-0.2481871262722625
2025-05-01 07:17:51.299,94975.44965385088,-0.2736085601622899
2025-05-01 08:09:51.358,95012.07609052637,-0.26729373881147983
2025-05-01 09:04:52.862,95191.59290594971,-0.23634296331266377
2025-05-01 10:03:06.843,95605.38961340772,-0.1649996244478359
2025-05-01 11:00:09.466,96109.699924197,-0.0780506933732271
2025-05-01 12:09:51.732,96193.46052079443,-0.06360939763822801
2025-05-01 13:13:44.895,96401.97464348341,-0.027659150947074707
2025-05-01 14:04:50.727,95925.84792324655,-0.1097489050031884
2025-05-01 15:06:42.291,96749.27550848683,0.03221953550308521
2025-05-01 16:06:39.128,97029.26431397643,0.08049284427616189
2025-05-01 17:12:29.704,97176.44540379278,0.10586856664420011
2025-05-01 18:03:00.814,96792.53145567431,0.03967736115151425
2025-05-01 19:03:13.844,96867.06052048807,0.05252703402337093
2025-05-01 20:09:55.033,96463.63976230014,-0.017027371165868162
2025-05-01 21:05:05.352,96468.24929711736,-0.016232634043635744
2025-05-01 22:09:45.915,96533.24903530022,-0.0050259273112596365
2025-05-01 23:09:47.843,96346.4385297464,-0.03723421935666779
2025-05-02 00:04:58.777,96465.09077322687,-0.01677720009786211
2025-05-02 01:08:26.540,97068.51079800248,0.08725939209700878
2025-05-02 02:08:48.436,96864.53630852731,0.05209183068309002
2025-05-02 03:09:58.700,97058.54156171245,0.08554058044374084
2025-05-02 04:09:45.690,97183.42883942672,0.1070725917267911
2025-05-02 05:04:52.257,96951.50818834538,0.06708678879111524
2025-05-02 06:05:54.675,96715.25683617221,0.026354322892809378
2025-05-02 07:08:38.328,96702.21533716211,0.024105817608902156
2025-05-02 08:09:22.935,96471.938225181,-0.015596620174630132
2025-05-02 09:04:54.234,96638.93322232095,0.013195249008851103
2025-05-02 10:04:41.014,96682.78962027833,0.02075659931558763
2025-05-02 11:04:58.715,96876.45142344802,0.05414613432079436
2025-05-02 12:04:59.879,96955.62770097495,0.06779704041997521
2025-05-02 13:12:58.239,97103.35603243245,0.09326711357704065
2025-05-02 14:09:37.885,96929.04808700876,0.06321440751858083
2025-05-02 15:14:44.556,97715.58382024213,0.198822266000776
2025-05-02 16:20:52.184,97576.91324468188,0.174913854733924
2025-05-02 17:14:57.972,97252.90131454506,0.11905045004420875
2025-05-02 18:04:47.340,97426.94700917671,0.1490579410325961
2025-05-02 19:08:57.712,97171.61991369829,0.10503659633415384
2025-05-02 20:09:58.438,96984.40777110745,0.07275905741771811
2025-05-02 21:13:14.153,97041.44181128644,0.08259238567283143
2025-05-02 22:10:55.379,96738.11613131239,0.0302955297946611
2025-05-02 23:02:04.680,96685.63911259717,0.021247884752208516
2025-05-03 00:09:42.096,96932.91347341705,0.06388084484734566
2025-05-03 01:06:48.961,96730.10192500369,0.02891378792453753
2025-05-03 02:04:58.006,96523.60435697486,-0.00668878141716978
2025-05-03 03:02:38.338,96585.86635562367,0.004045907351359202
2025-05-03 04:05:13.178,96399.3103307854,-0.028118509275040476
2025-05-03 05:09:40.638,96537.85554466437,-0.004231711812133077
2025-05-03 06:16:15.740,96380.04392946887,-0.0314402597217154
2025-05-03 07:09:52.564,96226.48114418039,-0.05791626020795547
2025-05-03 08:14:54.951,96219.45399678136,-0.059127821704473366
2025-05-03 09:04:51.719,96358.32950974852,-0.035184076858102105
2025-05-03 10:01:54.700,96278.3950554348,-0.048965701405363694
2025-05-03 11:08:07.233,95964.52767965854,-0.1030800675784978
2025-05-03 12:09:59.606,95976.4505745279,-0.10102442258765157
2025-05-03 13:11:12.443,96173.42460959752,-0.06706382048940829
2025-05-03 14:06:29.454,96321.3677258507,-0.04155671594909592
2025-05-03 15:09:40.895,96480.99719442788,-0.01403474908890699
2025-05-03 16:04:52.266,96425.31179505517,-0.02363555606892355
2025-05-03 17:02:55.295,96208.48935554299,-0.061018252684956545
2025-05-03 18:04:47.098,96183.72181610571,-0.06528846297680871
2025-05-03 19:09:37.000,96178.88564981271,-0.06612227398697225
2025-05-03 20:09:16.993,96392.32633421359,-0.029322631069809
2025-05-03 21:04:45.803,96358.9081323945,-0.03508431562085049
2025-05-03 22:09:51.477,96279.18995625683,-0.0488286513088115
2025-05-03 23:07:00.511,96206.39898420339,-0.06137865688379684
2025-05-04 00:09:48.466,95911.57974109074,-0.11220890465079347
2025-05-04 01:04:57.525,95895.53297681686,-0.11497555242889751
2025-05-04 02:00:39.938,95915.88640420574,-0.1114663861134239
2025-05-04 03:05:33.685,95922.38712221736,-0.11034558713264672
2025-05-04 04:08:24.956,95806.54957964174,-0.1303173193970469
2025-05-04 05:04:53.891,95780.01377709549,-0.13489239870286587
2025-05-04 06:04:53.771,96064.91190994653,-0.08577266510515172
2025-05-04 07:09:44.106,95913.60802998614,-0.11185920418345799
2025-05-04 08:07:55.133,95922.80323598157,-0.11027384430639622
2025-05-04 09:09:18.829,95625.17286104144,-0.16158876371757602
2025-05-04 10:05:52.407,95523.33996950623,-0.17914593214700233
2025-05-04 11:04:49.618,95446.2718625732,-0.19243336525001223
2025-05-04 12:09:50.509,95458.83076597172,-0.19026806503185392
2025-05-04 13:07:11.495,95563.77480239843,-0.17217449923567574
2025-05-04 14:09:44.430,95378.85274818254,-0.20405720042619435
2025-05-04 15:02:32.122,95608.48318552892,-0.16446625682995067
2025-05-04 16:10:43.128,95525.92857480767,-0.17869962664993244
2025-05-04 17:14:56.238,95450.75277975168,-0.1916608032964532
2025-05-04 18:03:43.377,95430.42950592804,-0.195164770788485
2025-05-04 19:08:10.747,95398.8923422279,-0.20060214260933923
2025-05-04 20:05:18.662,95578.93519558122,-0.16956067208657208
2025-05-04 21:09:59.302,95732.77578576689,-0.14303677482261062
2025-05-04 22:06:40.159,95492.48013580107,-0.1844665244418608
2025-05-04 23:09:08.045,94990.11188430124,-0.2710806220306411
2025-05-05 00:09:17.003,94303.45616731183,-0.3894680103730627
2025-05-05 01:08:03.382,94665.39195249154,-0.32706609439840745
2025-05-05 02:07:07.142,93904.08029713292,-0.4583250300812259
2025-05-05 03:04:42.661,94283.45228200975,-0.39291691158952385
2025-05-05 04:02:58.626,94081.95126956061,-0.4276580169527743
2025-05-05 05:09:13.551,94388.68665108354,-0.37477328908663166
2025-05-05 06:07:54.548,94662.83806875185,-0.3275064134965977
2025-05-05 07:08:27.610,94728.12709624284,-0.3162498299412119
2025-05-05 08:04:59.631,94736.51570501548,-0.314803536755489
2025-05-05 09:04:43.070,94552.9528661461,-0.34645189349785743
2025-05-05 10:04:57.927,94588.80144204857,-0.3402711843420422
2025-05-05 11:04:58.578,94133.1803452243,-0.418825531727701
2025-05-05 12:04:59.450,94088.5057159754,-0.4265279545737988
2025-05-05 13:12:53.495,94280.48803833337,-0.3934279814875451
2025-05-05 14:09:26.809,94365.43018781069,-0.3787829723687068
2025-05-05 15:09:50.134,93831.61281503776,-0.4708192622455083
2025-05-05 16:01:40.480,93724.80501461533,-0.4892341625132155
2025-05-05 17:09:53.544,94207.40183338308,-0.4060288886289871
2025-05-05 18:05:51.846,94488.70233451825,-0.35752942835387247
2025-05-05 19:04:51.322,94732.07505209661,-0.3155691566849425
2025-05-05 20:04:54.482,94381.49765604567,-0.3760127549882211
2025-05-05 21:04:41.432,94236.88089735083,-0.4009463570085955
2025-05-05 22:04:55.318,94712.89911153041,-0.318875310651876
2025-05-05 23:04:48.592,95036.71686518363,-0.263045384234027
2025-05-06 00:09:49.205,94719.67050036856,-0.31770784488968157
2025-05-06 01:08:59.992,94553.5512061966,-0.346348732751988
2025-05-06 02:09:50.128,94311.76641275226,-0.38803522793226336
2025-05-06 03:05:39.897,94288.01718818802,-0.3921298689608778
2025-05-06 04:09:44.727,94409.2116200293,-0.37123454702248476
2025-05-06 05:05:00.064,94559.93816867477,-0.34524754654102
2025-05-06 06:07:55.424,94372.28734827018,-0.3776007185868504
2025-05-06 07:04:58.471,94461.28594893696,-0.36225633036087695
