ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,moving_avg_price,volatility_15m
2025-04-23 18:41:59,123936.83277749452,93562.29005959297,93657.94687279251,123936.83277749452,123936.83277749452,-30327.642747823596,-30327.642747823596,-30327.642747823596,-30327.642747823596,-30327.642747823596,-30327.642747823596,0.0,0.0,0.0,93609.19002967092,93591.3879580891,27.05685146759548
2025-04-23 18:42:40,123940.4412817796,93567.88152171695,93668.06637450191,123940.4412817796,123940.4412817796,-30322.58248346448,-30322.58248346448,-30322.58248346448,-30322.58248346448,-30322.58248346448,-30322.58248346448,0.0,0.0,0.0,93617.85879831511,93597.9644678741,27.285652635823315
2025-04-23 18:42:59,123942.11351547271,93573.74438373181,93672.75255835395,123942.11351547271,123942.11351547271,-30320.214333643853,-30320.214333643853,-30320.214333643853,-30320.214333643853,-30320.214333643853,-30320.214333643853,0.0,0.0,0.0,93621.89918182886,93603.89961638757,27.460710080739688
2025-04-23 18:43:41,123945.81003205742,93585.07782473735,93679.29442981892,123945.81003205742,123945.81003205742,-30314.92970235684,-30314.92970235684,-30314.92970235684,-30314.92970235684,-30314.92970235684,-30314.92970235684,0.0,0.0,0.0,93630.88032970058,93610.59164802532,27.686257752897113
2025-04-23 18:43:59,123947.3942534509,93583.25072644044,93680.87479093543,123947.3942534509,123947.3942534509,-30312.644595211554,-30312.644595211554,-30312.644595211554,-30312.644595211554,-30312.644595211554,-30312.644595211554,0.0,0.0,0.0,93634.74965823934,93616.60004069124,27.85721976059248
2025-04-23 18:44:41,123951.0907700356,93598.63713106897,93696.72024946031,123951.0907700356,123951.0907700356,-30307.267518782697,-30307.267518782697,-30307.267518782697,-30307.267518782697,-30307.267518782697,-30307.267518782697,0.0,0.0,0.0,93643.8232512529,93623.37113997785,28.0552403963326
2025-04-23 18:45:00,123952.76300372872,93599.37556475555,93700.64994331868,123952.76300372872,123952.76300372872,-30304.815007279652,-30304.815007279652,-30304.815007279652,-30304.815007279652,-30304.815007279652,-30304.815007279652,0.0,0.0,0.0,93647.94799644906,93629.47846363668,28.226676433888375
2025-04-23 18:45:41,123956.37150801382,93609.20486329978,93709.60420492255,123956.37150801382,123956.37150801382,-30299.482232565435,-30299.482232565435,-30299.482232565435,-30299.482232565435,-30299.482232565435,-30299.482232565435,0.0,0.0,0.0,93656.88927544838,93636.29264160489,28.420199303418773
2025-04-23 18:46:00,123958.0437417069,93608.85584508782,93710.08135116287,123958.0437417069,123958.0437417069,-30296.992876418644,-30296.992876418644,-30296.992876418644,-30296.992876418644,-30296.992876418644,-30296.992876418644,0.0,0.0,0.0,93661.05086528826,93642.46293688678,28.568780161759367
2025-04-23 18:46:42,123961.74025829164,93622.51614038012,93720.9439553561,123961.74025829164,123961.74025829164,-30291.451478017032,-30291.451478017032,-30291.451478017032,-30291.451478017032,-30291.451478017032,-30291.451478017032,0.0,0.0,0.0,93670.28878027461,93649.37573666473,28.761668461654335
2025-04-23 18:47:00,123963.32447968509,93625.82723808661,93722.34997727953,123963.32447968509,123963.32447968509,-30289.060958656686,-30289.060958656686,-30289.060958656686,-30289.060958656686,-30289.060958656686,-30289.060958656686,0.0,0.0,0.0,93674.2635210284,93655.57333542584,28.9072845957084
2025-04-23 18:47:42,123967.02099626983,93636.14923668587,93734.55571782916,123967.02099626983,123967.02099626983,-30283.44847587523,-30283.44847587523,-30283.44847587523,-30283.44847587523,-30283.44847587523,-30283.44847587523,0.0,0.0,0.0,93683.5725203946,93662.54803001948,29.072509124707956
2025-04-23 18:48:00,123968.60521766328,93638.00214406369,93735.28175558585,123968.60521766328,123968.60521766328,-30281.028904649145,-30281.028904649145,-30281.028904649145,-30281.028904649145,-30281.028904649145,-30281.028904649145,0.0,0.0,0.0,93687.57631301414,93668.79846741392,29.19400963654696
2025-04-23 18:48:42,123968.76729984026,93645.1266633149,93741.9645585458,123968.76729984026,123968.76729984026,-30275.351865056648,-30275.351865056648,-30275.351865056648,-30275.351865056648,-30275.351865056648,-30275.351865056648,0.0,0.0,0.0,93693.41543478362,93675.29381574744,28.93498546954705
2025-04-23 18:49:01,123968.84062272981,93647.91026132597,93744.46868375118,123968.84062272981,123968.84062272981,-30272.769879778403,-30272.769879778403,-30272.769879778403,-30272.769879778403,-30272.769879778403,-30272.769879778403,0.0,0.0,0.0,93696.07074295142,93680.89116824788,28.565719567011744
2025-04-23 18:49:42,123968.99884580733,93653.80239169205,93749.55291994938,123968.99884580733,123968.99884580733,-30267.170633903927,-30267.170633903927,-30267.170633903927,-30267.170633903927,-30267.170633903927,-30267.170633903927,0.0,0.0,0.0,93701.82821190341,93686.7165034786,27.891262643813505
2025-04-23 18:50:01,123969.07216869692,93657.10606004474,93757.88335112132,123969.07216869692,123969.07216869692,-30264.56366813954,-30264.56366813954,-30264.56366813954,-30264.56366813954,-30264.56366813954,-30264.56366813954,0.0,0.0,0.0,93704.50850055738,93691.60503494756,27.176666396033145
2025-04-23 18:50:43,123969.2342508739,93662.01969076965,93758.47347006621,123969.2342508739,123969.2342508739,-30258.775176592357,-30258.775176592357,-30258.775176592357,-30258.775176592357,-30258.775176592357,-30258.775176592357,0.0,0.0,0.0,93710.45907428153,93696.77582826944,26.223346977474886
2025-04-23 18:51:01,123969.30371466401,93662.2413943316,93762.23889019324,123969.30371466401,123969.30371466401,-30256.28409137169,-30256.28409137169,-30256.28409137169,-30256.28409137169,-30256.28409137169,-30256.28409137169,0.0,0.0,0.0,93713.01962329232,93700.98255725483,25.325805945750695
2025-04-23 18:51:45,123969.4735150399,93666.39563777123,93762.6347218468,123969.4735150399,123969.4735150399,-30250.17048569804,-30250.17048569804,-30250.17048569804,-30250.17048569804,-30250.17048569804,-30250.17048569804,0.0,0.0,0.0,93719.30302934187,93705.51494530165,24.248104162346117
2025-04-23 18:52:02,123969.53911973057,93670.3424093697,93772.27700018209,123969.53911973057,123969.53911973057,-30247.799669700675,-30247.799669700675,-30247.799669700675,-30247.799669700675,-30247.799669700675,-30247.799669700675,0.0,0.0,0.0,93721.7394500299,93709.56123319398,23.291967371604287
2025-04-23 18:52:45,123969.70506100699,93679.12352514762,93777.09379482898,123969.70506100699,123969.70506100699,-30241.78273649051,-30241.78273649051,-30241.78273649051,-30241.78273649051,-30241.78273649051,-30241.78273649051,0.0,0.0,0.0,93727.92232451648,93714.11145913183,22.23988695695866
2025-04-23 18:53:02,123969.77066569767,93681.85471510736,93781.28330035435,123969.77066569767,123969.77066569767,-30239.396423477414,-30239.396423477414,-30239.396423477414,-30239.396423477414,-30239.396423477414,-30239.396423477414,0.0,0.0,0.0,93730.37424222025,93718.18946346281,21.370509833141526
2025-04-23 18:53:45,123969.9366069741,93687.53138218586,93784.69601174736,123969.9366069741,123969.9366069741,-30233.34290815018,-30233.34290815018,-30233.34290815018,-30233.34290815018,-30233.34290815018,-30233.34290815018,0.0,0.0,0.0,93736.59369882391,93722.77306321518,20.497045986798984
2025-04-23 18:54:02,123970.00221166477,93691.43910880234,93788.17466169922,123970.00221166477,123970.00221166477,-30230.943146734124,-30230.943146734124,-30230.943146734124,-30230.943146734124,-30230.943146734124,-30230.943146734124,0.0,0.0,0.0,93739.05906493065,93726.85877616506,19.926534211128963
2025-04-23 18:54:45,123970.16815294119,93697.11017531418,93795.69462555312,123970.16815294119,123970.16815294119,-30224.85809693847,-30224.85809693847,-30224.85809693847,-30224.85809693847,-30224.85809693847,-30224.85809693847,0.0,0.0,0.0,93745.31005600272,93731.47169512368,19.437900365999624
2025-04-23 18:55:03,123970.23761673132,93699.5538782425,93800.84967924487,123970.23761673132,123970.23761673132,-30222.30490090607,-30222.30490090607,-30222.30490090607,-30222.30490090607,-30222.30490090607,-30222.30490090607,0.0,0.0,0.0,93747.93271582524,93735.56165033558,19.332874754592773
2025-04-23 18:55:46,123970.40355800775,93701.03628186049,93801.94598165689,123970.40355800775,123970.40355800775,-30216.19270833612,-30216.19270833612,-30216.19270833612,-30216.19270833612,-30216.19270833612,-30216.19270833612,0.0,0.0,0.0,93754.21084967162,93740.20042171297,19.414340061245674
2025-04-23 18:56:03,123970.46916269843,93709.05751477198,93805.1904224052,123970.46916269843,123970.46916269843,-30213.77163867696,-30213.77163867696,-30213.77163867696,-30213.77163867696,-30213.77163867696,-30213.77163867696,0.0,0.0,0.0,93756.69752402147,93744.3111644994,19.452472413288767
2025-04-23 18:56:46,123970.63510397484,93713.15377370678,93808.26353491611,123970.63510397484,123970.63510397484,-30207.63732519027,-30207.63732519027,-30207.63732519027,-30207.63732519027,-30207.63732519027,-30207.63732519027,0.0,0.0,0.0,93762.99777878457,93748.9716697229,19.52640654849687
2025-04-23 18:57:03,123970.7007086655,93718.64980965212,93816.68018361642,123970.7007086655,123970.7007086655,-30205.208368146876,-30205.208368146876,-30205.208368146876,-30205.208368146876,-30205.208368146876,-30205.208368146876,0.0,0.0,0.0,93765.49234051863,93753.10004710786,19.5437246147087
2025-04-23 18:57:46,123970.86664994195,93722.54376646025,93819.9884577059,123970.86664994195,123970.86664994195,-30199.056218583704,-30199.056218583704,-30199.056218583704,-30199.056218583704,-30199.056218583704,-30199.056218583704,0.0,0.0,0.0,93771.81043135824,93757.77881374035,19.59483304550666
2025-04-23 18:58:03,123969.32718313146,93725.08248218423,93822.36550422006,123969.32718313146,123969.32718313146,-30196.621024524447,-30196.621024524447,-30196.621024524447,-30196.621024524447,-30196.621024524447,-30196.621024524447,0.0,0.0,0.0,93772.70615860702,93761.69254268383,19.43829947954045
2025-04-23 18:58:47,123965.34268079847,93726.97815519979,93824.40689059661,123965.34268079847,123965.34268079847,-30190.311588024724,-30190.311588024724,-30190.311588024724,-30190.311588024724,-30190.311588024724,-30190.311588024724,0.0,0.0,0.0,93775.03109277374,93765.56373939077,18.886706616812326
2025-04-23 18:59:04,123963.80321398798,93725.1078352361,93822.82568492564,123963.80321398798,123963.80321398798,-30187.871639683395,-30187.871639683395,-30187.871639683395,-30187.871639683395,-30187.871639683395,-30187.871639683395,0.0,0.0,0.0,93775.93157430459,93768.6667000526,18.288482091307767
2025-04-23 18:59:48,123959.81871165497,93729.34310378628,93827.09842092775,123959.81871165497,123959.81871165497,-30181.551866584527,-30181.551866584527,-30181.551866584527,-30181.551866584527,-30181.551866584527,-30181.551866584527,0.0,0.0,0.0,93778.26684507044,93771.74803163102,17.35155940883883
2025-04-23 19:00:04,123958.36980171571,93730.61673863912,93829.878431476,123958.36980171571,123958.36980171571,-30179.252402767343,-30179.252402767343,-30179.252402767343,-30179.252402767343,-30179.252402767343,-30179.252402767343,0.0,0.0,0.0,93779.11739894838,93774.05083451157,16.440593327358048
2025-04-23 19:00:48,123954.3852993827,93730.85535863892,93829.68259290216,123954.3852993827,123954.3852993827,-30172.926133499095,-30172.926133499095,-30172.926133499095,-30172.926133499095,-30172.926133499095,-30172.926133499095,0.0,0.0,0.0,93781.4591658836,93776.33180956371,15.237678109753876
2025-04-23 19:01:04,123952.93638944342,93729.05815325333,93831.41153602336,123952.93638944342,123952.93638944342,-30170.624935110307,-30170.624935110307,-30170.624935110307,-30170.624935110307,-30170.624935110307,-30170.624935110307,0.0,0.0,0.0,93782.31145433312,93777.83195570299,14.14577735594425
2025-04-23 19:01:48,123948.95188711044,93734.37478250552,93834.87410434244,123948.95188711044,123948.95188711044,-30164.295567968857,-30164.295567968857,-30164.295567968857,-30164.295567968857,-30164.295567968857,-30164.295567968857,0.0,0.0,0.0,93784.65631914158,93779.53912149362,12.804031511892353
2025-04-23 19:02:04,123947.50297717116,93736.20033644402,93836.74501154719,123947.50297717116,123947.50297717116,-30161.993833120676,-30161.993833120676,-30161.993833120676,-30161.993833120676,-30161.993833120676,-30161.993833120676,0.0,0.0,0.0,93785.50914405048,93781.03598596175,11.66355229548703
2025-04-23 19:02:49,123943.42791796695,93739.0712742412,93834.8684005427,123943.42791796695,123943.42791796695,-30155.520699863602,-30155.520699863602,-30155.520699863602,-30155.520699863602,-30155.520699863602,-30155.520699863602,0.0,0.0,0.0,93787.90721810336,93782.74679221872,10.361658411222196
2025-04-23 19:03:05,123941.97900802767,93736.76361343701,93833.14316963126,123941.97900802767,123941.97900802767,-30153.21955293935,-30153.21955293935,-30153.21955293935,-30153.21955293935,-30153.21955293935,-30153.21955293935,0.0,0.0,0.0,93788.75945508832,93784.24573650699,9.37642121379685
2025-04-23 19:03:49,123937.99450569469,93739.20095746474,93841.78981535364,123937.99450569469,123937.99450569469,-30146.893325791567,-30146.893325791567,-30146.893325791567,-30146.893325791567,-30146.893325791567,-30146.893325791567,0.0,0.0,0.0,93791.10117990313,93785.95770521481,8.313919863924033
2025-04-23 19:04:05,123936.54559575541,93741.37501137027,93840.75110889044,123936.54559575541,123936.54559575541,-30144.59378779877,-30144.59378779877,-30144.59378779877,-30144.59378779877,-30144.59378779877,-30144.59378779877,0.0,0.0,0.0,93791.95180795663,93787.45665408237,7.704292657333646
2025-04-23 19:04:49,123932.5610934224,93743.77845307408,93844.05540387056,123932.5610934224,123932.5610934224,-30138.27331116672,-30138.27331116672,-30138.27331116672,-30138.27331116672,-30138.27331116672,-30138.27331116672,0.0,0.0,0.0,93794.28778225568,93789.1675580713,7.187581578511051
2025-04-23 19:05:05,123931.11218348313,93748.69322118461,93846.95200123396,123931.11218348313,123931.11218348313,-30135.976329898767,-30135.976329898767,-30135.976329898767,-30135.976329898767,-30135.976329898767,-30135.976329898767,0.0,0.0,0.0,93795.13585358436,93790.66463442027,7.181821260404653
2025-04-23 19:05:50,123927.03712427894,93750.83997282275,93848.99967244742,123927.03712427894,123927.03712427894,-30129.52070967516,-30129.52070967516,-30129.52070967516,-30129.52070967516,-30129.52070967516,-30129.52070967516,0.0,0.0,0.0,93797.51641460379,93792.37995878504,7.183987802526822
2025-04-23 19:06:05,123925.67877121086,93748.54884058824,93847.34374714456,123925.67877121086,123925.67877121086,-30127.370521332192,-30127.370521332192,-30127.370521332192,-30127.370521332192,-30127.370521332192,-30127.370521332192,0.0,0.0,0.0,93798.30824987867,93793.86582046724,7.175709638410201
2025-04-23 19:06:50,123921.60371200665,93747.43602267734,93849.6960757962,123921.60371200665,123921.60371200665,-30120.925659325334,-30120.925659325334,-30120.925659325334,-30120.925659325334,-30120.925659325334,-30120.925659325334,0.0,0.0,0.0,93800.67805268131,93795.56847726622,7.17536640952637
2025-04-23 19:07:06,123920.15480206741,93750.27538085105,93850.05209212347,123920.15480206741,123920.15480206741,-30118.636371610974,-30118.636371610974,-30118.636371610974,-30118.636371610974,-30118.636371610974,-30118.636371610974,0.0,0.0,0.0,93801.51843045643,93797.05665591669,7.172239940971189
2025-04-23 19:07:50,123914.36851989293,93747.95775086764,93848.40946396998,123914.36851989293,123914.36851989293,-30112.347410022714,-30112.347410022714,-30112.347410022714,-30112.347410022714,-30112.347410022714,-30112.347410022714,0.0,0.0,0.0,93802.02110987021,93798.49512761865,6.969703042265942
2025-04-23 19:08:06,123912.26441728404,93754.41059892892,93851.21405108467,123912.26441728404,123912.26441728404,-30110.063044648046,-30110.063044648046,-30110.063044648046,-30110.063044648046,-30110.063044648046,-30110.063044648046,0.0,0.0,0.0,93802.20137263599,93799.62564053011,6.73857535722631
2025-04-23 19:08:50,123906.47813510957,93750.6414169563,93850.57467189965,123906.47813510957,123906.47813510957,-30103.788507981684,-30103.788507981684,-30103.788507981684,-30103.788507981684,-30103.788507981684,-30103.788507981684,0.0,0.0,0.0,93802.6896271279,93800.70475103633,6.3448117877729615
2025-04-23 19:09:06,123904.37403250067,93753.31553066535,93851.11502936289,123904.37403250067,123904.37403250067,-30101.50970025395,-30101.50970025395,-30101.50970025395,-30101.50970025395,-30101.50970025395,-30101.50970025395,0.0,0.0,0.0,93802.86433224671,93801.46873927103,5.965298254535558
2025-04-23 19:09:51,123898.45624391316,93757.6555444311,93851.68957936707,123898.45624391316,123898.45624391316,-30095.109138306772,-30095.109138306772,-30095.109138306772,-30095.109138306772,-30095.109138306772,-30095.109138306772,0.0,0.0,0.0,93803.34710560639,93802.18857580355,5.4449771739475485
2025-04-23 19:10:06,123896.4836477173,93754.90617303898,93854.08406132228,123896.4836477173,123896.4836477173,-30092.978536901912,-30092.978536901912,-30092.978536901912,-30092.978536901912,-30092.978536901912,-30092.978536901912,0.0,0.0,0.0,93803.50511081539,93802.59244125128,4.982035580335149
2025-04-23 19:10:51,123890.56585912978,93752.72055189025,93855.41322246697,123890.56585912978,123890.56585912978,-30086.59589519183,-30086.59589519183,-30086.59589519183,-30086.59589519183,-30086.59589519183,-30086.59589519183,0.0,0.0,0.0,93803.96996393795,93802.94266032008,4.3946505874061605
2025-04-23 19:11:07,123888.46175652088,93756.73743844619,93853.91291021256,123888.46175652088,123888.46175652088,-30084.329918017298,-30084.329918017298,-30084.329918017298,-30084.329918017298,-30084.329918017298,-30084.329918017298,0.0,0.0,0.0,93804.13183850358,93803.24419298198,3.89517913128532
2025-04-23 19:11:51,123882.67547434641,93759.24809765261,93855.54231553234,123882.67547434641,123882.67547434641,-30078.10803865391,-30078.10803865391,-30078.10803865391,-30078.10803865391,-30078.10803865391,-30078.10803865391,0.0,0.0,0.0,93804.5674356925,93803.58220199007,3.28361345067931
2025-04-23 19:12:07,123880.57137173753,93755.94089375854,93856.27315314513,123880.57137173753,123880.57137173753,-30075.84909374034,-30075.84909374034,-30075.84909374034,-30075.84909374034,-30075.84909374034,-30075.84909374034,0.0,0.0,0.0,93804.72227799719,93803.87258068567,2.803926035785849
2025-04-23 19:12:52,123874.65358315,93754.23835581192,93855.11860961045,123874.65358315,123874.65358315,-30069.506265211214,-30069.506265211214,-30069.506265211214,-30069.506265211214,-30069.506265211214,-30069.506265211214,0.0,0.0,0.0,93805.14731793878,93804.19872149882,2.235161238795656
2025-04-23 19:13:07,123872.68098695416,93757.37097816572,93853.71114797653,123872.68098695416,123872.68098695416,-30067.395481292428,-30067.395481292428,-30067.395481292428,-30067.395481292428,-30067.395481292428,-30067.395481292428,0.0,0.0,0.0,93805.28550566174,93804.47563579246,1.873971564071102
2025-04-23 19:13:52,123866.76319836662,93755.89699466657,93857.36449673689,123866.76319836662,123866.76319836662,-30061.073839390312,-30061.073839390312,-30061.073839390312,-30061.073839390312,-30061.073839390312,-30061.073839390312,0.0,0.0,0.0,93805.6893589763,93804.787671244,1.483106100808172
2025-04-23 19:14:07,123864.79060217079,93758.36221962846,93852.9213976468,123864.79060217079,123864.79060217079,-30058.970243222884,-30058.970243222884,-30058.970243222884,-30058.970243222884,-30058.970243222884,-30058.970243222884,0.0,0.0,0.0,93805.82035894791,93805.05201338828,1.3774391627413003
2025-04-23 19:14:52,123858.87281358326,93755.13070467174,93858.20821943601,123858.87281358326,123858.87281358326,-30052.67049310004,-30052.67049310004,-30052.67049310004,-30052.67049310004,-30052.67049310004,-30052.67049310004,0.0,0.0,0.0,93806.20232048322,93805.34779652824,1.3460325796489938
2025-04-23 19:15:08,123856.76871097437,93753.94698545504,93856.77346403913,123856.76871097437,123856.76871097437,-30050.434613552537,-30050.434613552537,-30050.434613552537,-30050.434613552537,-30050.434613552537,-30050.434613552537,0.0,0.0,0.0,93806.33409742183,93805.60017677528,1.3205003300127771
2025-04-23 19:15:52,123850.9824287999,93754.43527763573,93853.02861933676,123850.9824287999,123850.9824287999,-30044.296969006766,-30044.296969006766,-30044.296969006766,-30044.296969006766,-30044.296969006766,-30044.296969006766,0.0,0.0,0.0,93806.68545979314,93805.88063131757,1.2866121221687996
2025-04-23 19:16:08,123848.87832619101,93758.51247225038,93856.40661425947,123848.87832619101,123848.87832619101,-30042.069134373283,-30042.069134373283,-30042.069134373283,-30042.069134373283,-30042.069134373283,-30042.069134373283,0.0,0.0,0.0,93806.80919181774,93806.11804187168,1.2591683137943106
2025-04-23 19:16:53,123842.96053760345,93756.28183461804,93856.561224571,123842.96053760345,123842.96053760345,-30035.814978992905,-30035.814978992905,-30035.814978992905,-30035.814978992905,-30035.814978992905,-30035.814978992905,0.0,0.0,0.0,93807.14555861054,93806.38376372152,1.2238949285934317
2025-04-23 19:17:08,123839.8981060809,93760.66199456214,93855.64421388421,123839.8981060809,123839.8981060809,-30033.734084010717,-30033.734084010717,-30033.734084010717,-30033.734084010717,-30033.734084010717,-30033.734084010717,0.0,0.0,0.0,93806.16402207018,93806.45157273495,1.1156705848222739
2025-04-23 19:17:53,123830.71081151327,93752.38258859514,93851.02230182746,123830.71081151327,123830.71081151327,-30027.502907476344,-30027.502907476344,-30027.502907476344,-30027.502907476344,-30027.502907476344,-30027.502907476344,0.0,0.0,0.0,93803.20790403693,93806.0783648905,1.1551634454284152
2025-04-23 19:18:09,123827.4442178892,93753.69269797618,93852.03815350856,123827.4442178892,123827.4442178892,-30025.291537534675,-30025.291537534675,-30025.291537534675,-30025.291537534675,-30025.291537534675,-30025.291537534675,0.0,0.0,0.0,93802.15268035453,93805.49984487213,1.393233925035303
2025-04-23 19:18:53,123818.46108542304,93749.80270728089,93849.11839681052,123818.46108542304,123818.46108542304,-30019.221513917593,-30019.221513917593,-30019.221513917593,-30019.221513917593,-30019.221513917593,-30019.221513917593,0.0,0.0,0.0,93799.23957150544,93804.48634116979,2.092721221337886
2025-04-23 19:19:09,123815.194491799,93743.57184446893,93848.96222917417,123815.194491799,123815.194491799,-30017.018311424446,-30017.018311424446,-30017.018311424446,-30017.018311424446,-30017.018311424446,-30017.018311424446,0.0,0.0,0.0,93798.17618037456,93803.27072982427,2.740104527563853
2025-04-23 19:19:54,123806.00719723135,93749.06557497948,93845.34474427698,123806.00719723135,123806.00719723135,-30010.833398165596,-30010.833398165596,-30010.833398165596,-30010.833398165596,-30010.833398165596,-30010.833398165596,0.0,0.0,0.0,93795.17379906576,93801.60853085971,3.6605689663404037
2025-04-23 19:20:09,123802.9447657088,93743.71833311749,93845.11608270797,123802.9447657088,123802.9447657088,-30008.775543020485,-30008.775543020485,-30008.775543020485,-30008.775543020485,-30008.775543020485,-30008.775543020485,0.0,0.0,0.0,93794.16922268832,93799.7547685851,4.422085562709346
2025-04-23 19:20:54,123793.75747114114,93743.47043658527,93839.10306834013,123793.75747114114,123793.75747114114,-30002.613223211047,-30002.613223211047,-30002.613223211047,-30002.613223211047,-30002.613223211047,-30002.613223211047,0.0,0.0,0.0,93791.14424793009,93797.60908656509,5.357965739110068
2025-04-23 19:21:09,123790.6950396186,93740.49993931245,93838.74182831249,123790.6950396186,123790.6950396186,-30000.56283683428,-30000.56283683428,-30000.56283683428,-30000.56283683428,-30000.56283683428,-30000.56283683428,0.0,0.0,0.0,93790.13220278433,93795.74112924328,6.103517457013354
2025-04-23 19:21:55,123781.30358294943,93741.31649456617,93836.2051734098,123781.30358294943,123781.30358294943,-29994.286418207776,-29994.286418207776,-29994.286418207776,-29994.286418207776,-29994.286418207776,-29994.286418207776,0.0,0.0,0.0,93787.01716474166,93793.57891272717,6.965072934940998
2025-04-23 19:22:10,123778.24115142688,93737.73785215532,93836.02614096369,123778.24115142688,123778.24115142688,-29992.24345172684,-29992.24345172684,-29992.24345172684,-29992.24345172684,-29992.24345172684,-29992.24345172684,0.0,0.0,0.0,93785.99769970003,93791.68721675497,7.601166120143878
2025-04-23 19:22:55,123769.05385685925,93732.8068955046,93832.76747102267,123769.05385685925,123769.05385685925,-29986.125245459014,-29986.125245459014,-29986.125245459014,-29986.125245459014,-29986.125245459014,-29986.125245459014,0.0,0.0,0.0,93782.92861140023,93789.50899261577,8.28016778355173
2025-04-23 19:23:10,123765.99142533669,93733.29207176763,93829.33940407398,123765.99142533669,123765.99142533669,-29984.089360106533,-29984.089360106533,-29984.089360106533,-29984.089360106533,-29984.089360106533,-29984.089360106533,0.0,0.0,0.0,93781.90206523016,93787.61303063926,8.688362179824866
2025-04-23 19:23:55,123756.80413076903,93727.32889580775,93824.6468796169,123756.80413076903,123756.80413076903,-29977.992031706508,-29977.992031706508,-29977.992031706508,-29977.992031706508,-29977.992031706508,-29977.992031706508,0.0,0.0,0.0,93778.81209906252,93785.41915583557,9.066832122145916
2025-04-23 19:24:10,123753.74169924649,93730.2152221352,93823.90383959547,123753.74169924649,123753.74169924649,-29975.96297434708,-29975.96297434708,-29975.96297434708,-29975.96297434708,-29975.96297434708,-29975.96297434708,0.0,0.0,0.0,93777.7787248994,93783.50979540261,9.093744494890132
2025-04-23 19:24:55,123744.55440467883,93725.67821030313,93824.2211663324,123744.55440467883,123744.55440467883,-29969.88568435651,-29969.88568435651,-29969.88568435651,-29969.88568435651,-29969.88568435651,-29969.88568435651,0.0,0.0,0.0,93774.66872032231,93781.30072647947,9.12671860101645
2025-04-23 19:25:11,123741.28781105476,93720.42457096696,93829.08816699138,123741.28781105476,123741.28781105476,-29967.728372965732,-29967.728372965732,-29967.728372965732,-29967.728372965732,-29967.728372965732,-29967.728372965732,0.0,0.0,0.0,93773.55943808903,93779.37819410053,9.156395918894027
2025-04-23 19:25:56,123732.10051648713,93722.56472148758,93817.05859877079,123732.10051648713,123732.10051648713,-29961.670472102596,-29961.670472102596,-29961.670472102596,-29961.670472102596,-29961.670472102596,-29961.670472102596,0.0,0.0,0.0,93770.43004438453,93777.15424334117,9.199529625868296
2025-04-23 19:26:11,123729.03808496459,93721.3593923161,93818.4228260299,123729.03808496459,123729.03808496459,-29959.65422303807,-29959.65422303807,-29959.65422303807,-29959.65422303807,-29959.65422303807,-29959.65422303807,0.0,0.0,0.0,93769.38386192652,93775.21927913064,9.22308524236487
2025-04-23 19:26:56,123719.11821591038,93718.29243154486,93815.6790951487,123719.11821591038,123719.11821591038,-29953.614300517358,-29953.614300517358,-29953.614300517358,-29953.614300517358,-29953.614300517358,-29953.614300517358,0.0,0.0,0.0,93765.50391539303,93772.87668629676,9.346035894574852
2025-04-23 19:27:11,123715.81159289232,93714.49519625933,93815.58289273332,123715.81159289232,123715.81159289232,-29951.60384993507,-29951.60384993507,-29951.60384993507,-29951.60384993507,-29951.60384993507,-29951.60384993507,0.0,0.0,0.0,93764.20774295725,93770.7903497103,9.467634729853716
2025-04-23 19:27:56,123705.89172383811,93712.70026522165,93807.42599725082,123705.89172383811,123705.89172383811,-29945.58070688313,-29945.58070688313,-29945.58070688313,-29945.58070688313,-29945.58070688313,-29945.58070688313,0.0,0.0,0.0,93760.31101695498,93768.2949628611,9.671578469445404
2025-04-23 19:28:12,123702.36465928551,93712.00136660617,93806.82119137554,123702.36465928551,123702.36465928551,-29943.44201172098,-29943.44201172098,-29943.44201172098,-29943.44201172098,-29943.44201172098,-29943.44201172098,0.0,0.0,0.0,93758.92264756453,93766.0455238957,9.862684458737531
2025-04-23 19:28:57,123692.4447902313,93704.38193114611,93806.35913681834,123692.4447902313,123692.4447902313,-29937.434590308705,-29937.434590308705,-29937.434590308705,-29937.434590308705,-29937.434590308705,-29937.434590308705,0.0,0.0,0.0,93755.01019992259,93763.39563272907,10.12090811173824
2025-04-23 19:29:12,123689.13816721323,93702.25882224238,93804.77880903971,123689.13816721323,123689.13816721323,-29935.434529035523,-29935.434529035523,-29935.434529035523,-29935.434529035523,-29935.434529035523,-29935.434529035523,0.0,0.0,0.0,93753.7036381777,93761.00614612809,10.343710429232019
2025-04-23 19:29:57,123679.21829815902,93702.38635508489,93801.01446734063,123679.21829815902,123679.21829815902,-29929.44114708029,-29929.44114708029,-29929.44114708029,-29929.44114708029,-29929.44114708029,-29929.44114708029,0.0,0.0,0.0,93749.77715107873,93758.20518743554,10.618508061480926
2025-04-23 19:30:12,123675.91167514096,93698.61699680133,93799.42723781515,123675.91167514096,123675.91167514096,-29927.44551748829,-29927.44551748829,-29927.44551748829,-29927.44551748829,-29927.44551748829,-29927.44551748829,0.0,0.0,0.0,93748.46615765267,93755.77122204406,10.83586347410261
